epoch,loss_total,loss_monitor,loss_raw,loss_d1,loss_d2,loss_peak_window,loss_smooth,loss_vr_late_bias,loss_vr_amplitude_ratio,loss_high_vr_valley_depth,loss_reg,best_epoch,early_stop_wait,early_stop
1180,0.014783600345253944,0.021309051662683487,0.008322389796376228,0.001836098381318152,0.0012968287337571383,0.007296966854482889,0.0002238492452306673,0.0017309660324826837,0.032514117658138275,0.002574492944404483,0.004252680577337742,1180,0,False
1190,0.01473862025886774,0.02125108800828457,0.00827711634337902,0.0018383419374004006,0.0013033838476985693,0.007258655037730932,0.00022359390277415514,0.0016730641946196556,0.032648779451847076,0.002541939029470086,0.004254702478647232,1190,0,False
1200,0.014697550795972347,0.02120387926697731,0.008233093656599522,0.0018422693246975541,0.0013106765691190958,0.007223467342555523,0.00022328330669552088,0.0016060940688475966,0.032793737947940826,0.002541179535910487,0.004257095046341419,1200,0,False
1210,0.014656098559498787,0.02115880884230137,0.008188894018530846,0.001844288082793355,0.0013179914094507694,0.0071836551651358604,0.00022264357539825141,0.0015728076687082648,0.03293776139616966,0.0025279319379478693,0.004259168636053801,1210,0,False
1220,0.014613276347517967,0.021113624796271324,0.008145404979586601,0.0018485139589756727,0.0013270268682390451,0.007149143610149622,0.00022179777442943305,0.001518340315669775,0.03308243304491043,0.002531591337174177,0.004258421715348959,1220,0,False
1230,0.014569645747542381,0.02107008546590805,0.00809651892632246,0.0018505386542528868,0.0013345555635169148,0.00710780406370759,0.00022135479957796633,0.0014665696071460843,0.033303339034318924,0.0025187532883137465,0.004260763060301542,1229,0,False
1240,0.014524644240736961,0.021027494221925735,0.008047493174672127,0.0018524851184338331,0.0013415950816124678,0.007066140417009592,0.00022023639758117497,0.0014214651891961694,0.03353876620531082,0.00250431802123785,0.004261159338057041,1240,0,False
1250,0.014484602026641369,0.020993569865822792,0.00800279900431633,0.0018562432378530502,0.0013506112154573202,0.007028610911220312,0.00021934430697001517,0.0013755117543041706,0.03380482271313667,0.0024855404626578093,0.004260809160768986,1248,0,False
1260,0.014436313882470131,0.020946117118000984,0.007950728759169579,0.001857834868133068,0.0013611254980787635,0.0069823116064071655,0.0002184687473345548,0.0013317088596522808,0.034042518585920334,0.002465301426127553,0.004261485300958157,1260,0,False
1270,0.014394577592611313,0.020907338708639145,0.007906581275165081,0.0018612490966916084,0.0013709946069866419,0.006945197936147451,0.0002173655666410923,0.0012910367222502828,0.034268997609615326,0.002444714307785034,0.004260339308530092,1270,0,False
1280,0.01434667780995369,0.020866109058260918,0.007853451184928417,0.0018616303568705916,0.0013782883761450648,0.006902662571519613,0.0002164255565730855,0.00123991584405303,0.03452879935503006,0.002448327373713255,0.004260252695530653,1280,0,False
1290,0.014303036965429783,0.020819351077079773,0.00780849251896143,0.0018640117486938834,0.0013891372364014387,0.00685901939868927,0.00021562198526225984,0.001202166429720819,0.03478187322616577,0.0023901083040982485,0.004259632900357246,1290,0,False
1300,0.014250999316573143,0.020771760493516922,0.007753951009362936,0.001862544915638864,0.001391647499985993,0.006815736647695303,0.0002142060111509636,0.0011597622651606798,0.03505046293139458,0.0023751333355903625,0.004257467575371265,1300,0,False
1310,0.014207366853952408,0.020730040967464447,0.007707370910793543,0.001861676573753357,0.0013968631392344832,0.006774117238819599,0.00021359063975978643,0.0011114320950582623,0.035326480865478516,0.0023455258924514055,0.004256345331668854,1309,0,False
1320,0.014161581173539162,0.020689748227596283,0.007654205895960331,0.0018587913364171982,0.0014047030126675963,0.006725862622261047,0.0002125177124980837,0.0010676783276721835,0.035771701484918594,0.00225413148291409,0.004256974905729294,1320,0,False
1330,0.014119552448391914,0.02065226249396801,0.007609613239765167,0.0018563773483037949,0.0014090640470385551,0.006688401103019714,0.0002111276553478092,0.001035203691571951,0.03598577901721001,0.002249955665320158,0.0042555383406579494,1330,0,False
1340,0.014071162790060043,0.02057841420173645,0.00756713654845953,0.001853794208727777,0.001412088400684297,0.00664993841201067,0.00020994975056964904,0.0009965478675439954,0.03603722155094147,0.0021853772923350334,0.004256114829331636,1340,0,False
1350,0.01402520015835762,0.020517656579613686,0.00752184446901083,0.0018485840409994125,0.001417405204847455,0.006608137395232916,0.00020895498164463788,0.0009553899872116745,0.036240603774785995,0.0021069771610200405,0.004257109947502613,1350,0,False
1360,0.013986071571707726,0.020465295761823654,0.007482293993234634,0.0018445178866386414,0.001423717592842877,0.006574935279786587,0.00020805334497708827,0.0009169275872409344,0.03641447052359581,0.002035784535109997,0.004259084351360798,1360,0,False
1370,0.013942321762442589,0.020391974598169327,0.007442953530699015,0.0018384046852588654,0.0014307465171441436,0.006542673800140619,0.0002074717776849866,0.0008734706789255142,0.036421503871679306,0.0019723204895853996,0.0042626275680959225,1370,0,False
1380,0.013908596709370613,0.020329682156443596,0.007413526065647602,0.0018331862520426512,0.001435923739336431,0.006514093838632107,0.00020706976647488773,0.0008486121660098433,0.036396075040102005,0.0019067231332883239,0.004266669508069754,1380,0,False
1390,0.013872839510440826,0.020266098901629448,0.0073805758729577065,0.0018273486057296395,0.001438239007256925,0.006488952785730362,0.0002065261360257864,0.0008049756288528442,0.03635943681001663,0.0018671054858714342,0.004271653946489096,1390,0,False
1400,0.013844646513462067,0.020198620855808258,0.007359520997852087,0.0018213618313893676,0.0014330361736938357,0.006468667648732662,0.00020532352209556848,0.0007819344173185527,0.03623301908373833,0.0017923775594681501,0.004276949912309647,1400,0,False
1410,0.01381634920835495,0.020126353949308395,0.0073395282961428165,0.0018165651708841324,0.0014290189137682319,0.006458448711782694,0.00020445114932954311,0.000748410529922694,0.035985756665468216,0.0017504558200016618,0.004283486399799585,1410,0,False
1420,0.01379370130598545,0.02006465196609497,0.00732410978525877,0.0018132508266717196,0.0014288790989667177,0.006447278894484043,0.00020388052507769316,0.0007214978686533868,0.03568577021360397,0.0017502708360552788,0.004290374927222729,1420,0,False
1430,0.013775259256362915,0.02000671997666359,0.00731397932395339,0.001811835914850235,0.0014354705344885588,0.0064399829134345055,0.00020356914319563657,0.0007031426066532731,0.03540318086743355,0.0017200702568516135,0.004296422936022282,1430,0,False
1440,0.013755854219198227,0.019958756864070892,0.007300938479602337,0.001810795976780355,0.0014412731397897005,0.0064306193962693214,0.00020400169887579978,0.0006805043667554855,0.03525849059224129,0.0016823463374748826,0.0042996895499527454,1439,1,False
1450,0.01373538188636303,0.0199517160654068,0.007283318787813187,0.0018091630190610886,0.0014431389281526208,0.00641987007111311,0.00020327202219050378,0.0006730015156790614,0.03539367392659187,0.0017039742087945342,0.004291321616619825,1450,0,False
1460,0.01372092217206955,0.01995875872671604,0.007270307280123234,0.0018116955179721117,0.0014471026370301843,0.006412123795598745,0.00020374656014610082,0.0006561807240359485,0.035524237900972366,0.001767556881532073,0.004281946923583746,1450,10,False
1470,0.013702036812901497,0.019935322925448418,0.007257900200784206,0.0018121255561709404,0.001449025934562087,0.006402589380741119,0.00020436430349946022,0.0006470799562521279,0.035552144050598145,0.001750368275679648,0.004276450723409653,1468,1,False
1480,0.013684086501598358,0.019906559959053993,0.007243205793201923,0.0018095498671755195,0.0014496949734166265,0.006393457297235727,0.00020493059128057212,0.0006278777727857232,0.035534825176000595,0.0017384684178978205,0.004276187624782324,1480,1,False
1490,0.013669777661561966,0.019869770854711533,0.007233696989715099,0.0018072277307510376,0.001450302079319954,0.006384341511875391,0.00020530186884570867,0.0006148518295958638,0.03550662472844124,0.0016672008205205202,0.004278119187802076,1490,0,False
1500,0.013651607558131218,0.019837258383631706,0.007221883628517389,0.0018057379638776183,0.001456055324524641,0.006374190095812082,0.00020558414689730853,0.000607551948633045,0.03533535823225975,0.0017000861698761582,0.004277688451111317,1500,0,False
1510,0.013634748756885529,0.019807791337370872,0.00720698619261384,0.0018025044118985534,0.0014566570753231645,0.006364598870277405,0.00020550475164782256,0.000589933420997113,0.0353214405477047,0.0016773466486483812,0.004279239568859339,1510,1,False
1520,0.013618317432701588,0.01977790892124176,0.007196227554231882,0.0018007330363616347,0.001457218430005014,0.006359413266181946,0.0002058295503957197,0.000576906546484679,0.035225022584199905,0.0016797427088022232,0.004278272390365601,1520,3,False
1530,0.013600184582173824,0.019745131954550743,0.007182867731899023,0.0017973079811781645,0.0014571230858564377,0.006343619432300329,0.0002064756554318592,0.0005685989162884653,0.035218335688114166,0.0016422452172264457,0.0042777471244335175,1530,0,False
1540,0.013583286665380001,0.019716663286089897,0.00717152887955308,0.0017952446360141039,0.001458094222471118,0.006335665937513113,0.00020683035836555064,0.000554935191757977,0.035121139138936996,0.0016586864367127419,0.004276334308087826,1539,0,False
1550,0.013569150120019913,0.01969878561794758,0.007159615401178598,0.0017912633484229445,0.0014571703504770994,0.006332912482321262,0.00020680800662375987,0.0005447781295515597,0.03507322818040848,0.0016829755622893572,0.004275375045835972,1550,0,False
1560,0.01355096697807312,0.01965893618762493,0.007146057672798634,0.0017867505084723234,0.0014567304169759154,0.006314999423921108,0.0002073806681437418,0.0005364492535591125,0.0350542776286602,0.0016207024455070496,0.004277195781469345,1560,1,False
1570,0.013535404577851295,0.01962820068001747,0.007135212421417236,0.001782221021130681,0.0014550264459103346,0.006306691560894251,0.00020758870232384652,0.0005247881053946912,0.0349939726293087,0.001603547716513276,0.004277265165001154,1570,1,False
1580,0.013518426567316055,0.019597014412283897,0.0071233646012842655,0.0017774200532585382,0.001450374023988843,0.00629632780328393,0.00020790650160051882,0.0005168827483430505,0.03496917709708214,0.0015740966191515326,0.004276324063539505,1580,1,False
1590,0.013502858579158783,0.019574692472815514,0.007112343795597553,0.0017744458746165037,0.0014479433884844184,0.0062913596630096436,0.00020826340187340975,0.000504501280374825,0.03488700091838837,0.0016049370169639587,0.004274272825568914,1589,0,False
1600,0.013486901298165321,0.019547734409570694,0.007097955793142319,0.001768681569956243,0.0014448901638388634,0.006277773529291153,0.0002086946478812024,0.00049680465599522,0.03492638096213341,0.001563657307997346,0.004275287967175245,1600,0,False
1610,0.013473914936184883,0.019521985203027725,0.007087616715580225,0.0017638849094510078,0.001442451262846589,0.006260685622692108,0.00020889975712634623,0.000494286126922816,0.03488326072692871,0.0015524976188316941,0.004276742227375507,1610,0,False
1620,0.013456311076879501,0.0194870475679636,0.007073881570249796,0.0017577506368979812,0.0014390537980943918,0.00625818083062768,0.00020937062799930573,0.00048160506412386894,0.03478028625249863,0.0015424937009811401,0.004278612323105335,1620,1,False
1630,0.013440368697047234,0.019456306472420692,0.007061213254928589,0.0017531148623675108,0.0014346387470141053,0.006240916904062033,0.00020930795290041715,0.0004690052883233875,0.03476528078317642,0.0015181818744167686,0.004279557149857283,1630,0,False
1640,0.013425948098301888,0.01942197047173977,0.007051152642816305,0.0017483036499470472,0.001429580501280725,0.006230407394468784,0.00021022124565206468,0.0004612330812960863,0.03467286378145218,0.0014942716807126999,0.0042817676439881325,1640,1,False
1650,0.01340921688824892,0.019384026527404785,0.007040344178676605,0.0017434951150789857,0.0014262755867093801,0.006219923030585051,0.00021074556570965797,0.0004572307225316763,0.0345829576253891,0.001457929378375411,0.0042828768491744995,1650,0,False
1660,0.013397518545389175,0.01937597244977951,0.007029249332845211,0.0017383176600560546,0.0014217387652024627,0.00621718168258667,0.00021065787586849183,0.0004446236416697502,0.034583885222673416,0.0015004652086645365,0.004280706401914358,1658,1,False
1670,0.013384580612182617,0.019351646304130554,0.0070167952217161655,0.0017320665065199137,0.0014192042872309685,0.0062041329219937325,0.00021139715681783855,0.00043823570013046265,0.03457600623369217,0.0014792426954954863,0.004283407237380743,1670,0,False
1680,0.013367874547839165,0.019291963428258896,0.00700370455160737,0.0017211602535098791,0.0014107057359069586,0.006189308129251003,0.0002112270740326494,0.0004327856586314738,0.034406330436468124,0.001391062862239778,0.0042938790284097195,1679,0,False
1690,0.013356400653719902,0.01925732009112835,0.006994784809648991,0.0017127434257417917,0.0014047978911548853,0.0061791157349944115,0.00021079315047245473,0.00042599462904036045,0.034323420375585556,0.0013496656902134418,0.004298669286072254,1686,0,False
1700,0.013343683443963528,0.019243357703089714,0.0069857253693044186,0.001711172633804381,0.0014125182060524821,0.006165620405226946,0.00021189598191995174,0.00041942409006878734,0.03446042165160179,0.0012964849593117833,0.0042939698323607445,1700,0,False
1710,0.013325848616659641,0.019218984991312027,0.006983128376305103,0.0017136760288849473,0.0014091318007558584,0.006167113780975342,0.0002123597078025341,0.00040772362262941897,0.03430228307843208,0.0013512693112716079,0.004282083362340927,1710,0,False
1720,0.013309874571859837,0.019182441756129265,0.006982260849326849,0.0017143326113000512,0.0014117688406258821,0.00616657268255949,0.00021260946232359856,0.00040319570689462125,0.03406990319490433,0.001367669552564621,0.004275432787835598,1720,0,False
1730,0.013288465328514576,0.019110500812530518,0.006972585804760456,0.0017112267669290304,0.0014145050663501024,0.0061474451795220375,0.0002140649303328246,0.0004032178840134293,0.03374218940734863,0.0013052766444161534,0.004282141104340553,1730,0,False
1740,0.013273749500513077,0.019077904522418976,0.00695884320884943,0.0017035230994224548,0.0014108698815107346,0.00613740598782897,0.00021416705567389727,0.00038887106347829103,0.03370513767004013,0.001272749388590455,0.0042863585986196995,1739,0,False
1750,0.013263452798128128,0.019075961783528328,0.006945206318050623,0.0016989198047667742,0.001399488770402968,0.006122369319200516,0.0002137355477316305,0.0003823653678409755,0.03393734619021416,0.0012351551558822393,0.004284543916583061,1750,8,False
1760,0.013263991102576256,0.019099073484539986,0.006937241647392511,0.0016934806481003761,0.001391640747897327,0.006124468054622412,0.000213417035411112,0.0003752745396923274,0.034140173345804214,0.0012617958709597588,0.004283825401216745,1750,18,False
1770,0.013255864381790161,0.0190647654235363,0.006935761775821447,0.0016917561879381537,0.0013914414448663592,0.00611896812915802,0.00021393373026512563,0.00037514965515583754,0.03397183492779732,0.0012243196833878756,0.004286677110940218,1769,28,False
1780,0.013237625360488892,0.019041040912270546,0.006922011263668537,0.0016884850338101387,0.0013935478636994958,0.006105664186179638,0.00021417970128823072,0.00036769863800145686,0.0339902900159359,0.0012147731613367796,0.004283473826944828,1777,0,False
1790,0.013223927468061447,0.01900278776884079,0.006919747684150934,0.001689032418653369,0.0013892684364691377,0.0060986001044511795,0.00021524241310544312,0.00036321929655969143,0.03382740169763565,0.0011882048565894365,0.004280951805412769,1790,1,False
1800,0.013223579153418541,0.019022250548005104,0.006925295107066631,0.001692039892077446,0.0013873875141143799,0.0061098202131688595,0.00021472957450896502,0.00035543323610909283,0.033950645476579666,0.0012165785301476717,0.004267758224159479,1790,8,False
1810,0.013208211399614811,0.019000956788659096,0.006916050799190998,0.0016899469774216413,0.0013847696827724576,0.006097492761909962,0.00021545887284446508,0.00034928799141198397,0.03398590162396431,0.0011948042083531618,0.004262895323336124,1810,18,False
1820,0.013197365216910839,0.018986588343977928,0.00691343704238534,0.0016905844677239656,0.0013840004103258252,0.0060978722758591175,0.00021507051133085042,0.00034211762249469757,0.03392699360847473,0.001212926348671317,0.004256180487573147,1818,0,False
1830,0.013190297409892082,0.018978284671902657,0.006903810892254114,0.0016857202863320708,0.0013826395152136683,0.006085581611841917,0.00021544835180975497,0.00033928913762792945,0.034075427800416946,0.0011574849486351013,0.004257444757968187,1827,0,False
1840,0.013184033334255219,0.018967993557453156,0.0069071329198777676,0.0016902675852179527,0.0013817802537232637,0.00609166594222188,0.0002161383454222232,0.00033328193239867687,0.03394784405827522,0.0011942889541387558,0.004250338301062584,1838,8,False
1850,0.01316907349973917,0.01894056238234043,0.0068884724751114845,0.0016794040566310287,0.0013718742411583662,0.006070645526051521,0.00021552565158344805,0.0003329116734676063,0.03405354171991348,0.0011242527980357409,0.004256345331668854,1850,0,False
1860,0.013162856921553612,0.018961995840072632,0.00688198721036315,0.0016795664560049772,0.0013681426644325256,0.00606872420758009,0.00021516213018912822,0.00032618531258776784,0.03429969400167465,0.0011502287816256285,0.0042457012459635735,1855,7,False
1870,0.013158099725842476,0.018943844363093376,0.0068832882679998875,0.00167963991407305,0.001367769087664783,0.006068460177630186,0.00021530408412218094,0.0003240028163418174,0.03418927639722824,0.0011410766746848822,0.004244721028953791,1855,17,False
1880,0.013143784366548061,0.018923021852970123,0.006880945526063442,0.0016804669285193086,0.0013710942585021257,0.0060719335451722145,0.0002156489936169237,0.00031322939321398735,0.03405196592211723,0.0011809261050075293,0.004235901869833469,1876,2,False
1890,0.013129616156220436,0.01889064721763134,0.00687147444114089,0.0016782168531790376,0.001367649296298623,0.006056949961930513,0.00021636858582496643,0.00031125551322475076,0.03408440202474594,0.0010989181464537978,0.004236261360347271,1890,0,False
1900,0.013126072473824024,0.018897878006100655,0.00686837499961257,0.001677205553278327,0.001367800636216998,0.006051980424672365,0.00021651116549037397,0.0003086916112806648,0.0342467837035656,0.0010815677233040333,0.00423089973628521,1890,10,False
1910,0.013117242604494095,0.01888331025838852,0.006866347044706345,0.001677200198173523,0.00136366649530828,0.006053455639630556,0.0002162400196539238,0.0002999611315317452,0.03417911008000374,0.0010956659680232406,0.004226273391395807,1909,1,False
1920,0.013109404593706131,0.018885618075728416,0.006863196846097708,0.0016775112599134445,0.0013658839743584394,0.006054644472897053,0.0002159987052436918,0.00029740406898781657,0.034219786524772644,0.001125635695643723,0.004218111280351877,1909,0,False
1930,0.01310005784034729,0.018871784210205078,0.00685992743819952,0.0016771815717220306,0.0013648399617522955,0.006054118741303682,0.00021616574667859823,0.00029231724329292774,0.034147799015045166,0.0011458615772426128,0.004213979002088308,1926,1,False
1940,0.013092954643070698,0.01886785589158535,0.006857669912278652,0.0016779399011284113,0.0013673440553247929,0.006049904972314835,0.0002162726887036115,0.0002892669872380793,0.034211013466119766,0.0011362473014742136,0.004207560792565346,1934,4,False
1950,0.013080774806439877,0.01884310320019722,0.00685331504791975,0.0016775259282439947,0.001364432624541223,0.00604139594361186,0.0002170231455238536,0.00028911809204146266,0.034204281866550446,0.0010895213345065713,0.00420356635004282,1950,14,False
1960,0.013072725385427475,0.01883525960147381,0.006843185517936945,0.001673400984145701,0.0013624762650579214,0.00602890457957983,0.0002172952808905393,0.0002829089935403317,0.034340597689151764,0.0010503449011594057,0.004203994292765856,1959,7,False
1970,0.013066302053630352,0.018826473504304886,0.00684202229604125,0.0016737340483814478,0.001362701877951622,0.006028555333614349,0.0002176660782424733,0.0002821531961672008,0.034363776445388794,0.0010276061948388815,0.004199209623038769,1969,6,False
1980,0.013057331554591656,0.018818320706486702,0.0068407743237912655,0.0016743922606110573,0.0013625683495774865,0.006030338816344738,0.00021702758385799825,0.00027681695064529777,0.03428573161363602,0.0010730583453550935,0.004191933199763298,1979,6,False
1990,0.013048443011939526,0.018815696239471436,0.006837713066488504,0.001675385283306241,0.0013642663834616542,0.006028185598552227,0.00021683175873477012,0.00027450878405943513,0.03433476388454437,0.0010827755322679877,0.00418375339359045,1986,4,False
2000,0.013041531667113304,0.018801013007760048,0.00683561060577631,0.0016755035612732172,0.0013625116553157568,0.006024071015417576,0.00021765552810393274,0.00027259046328254044,0.034326307475566864,0.0010559307411313057,0.004181324504315853,1992,2,False
2010,0.013033472932875156,0.01880655623972416,0.006828933954238892,0.001673376769758761,0.0013631184119731188,0.00602263817563653,0.00021660439961124212,0.0002691666304599494,0.034435492008924484,0.001076925196684897,0.0041746459901332855,1992,12,False
2020,0.0130294319242239,0.018791159614920616,0.006825054995715618,0.0016691699856892228,0.0013580354861915112,0.006023953668773174,0.00021613822900690138,0.00026240284205414355,0.03430744633078575,0.0010970912408083677,0.004178832285106182,2018,1,False
2030,0.013016603887081146,0.01876440830528736,0.006823101546615362,0.0016718728002160788,0.0013586506247520447,0.00601347116753459,0.00021681068756151944,0.0002620748127810657,0.034280549734830856,0.0010506752878427505,0.004172548186033964,2018,7,False
2040,0.013007575646042824,0.01875157654285431,0.00681947311386466,0.0016726087778806686,0.001360523048788309,0.0060080597177147865,0.00021846771414857358,0.00025940078194253147,0.03433338180184364,0.0010128166759386659,0.004167770966887474,2033,4,False
2050,0.013002367690205574,0.018752599135041237,0.006818158086389303,0.0016708942130208015,0.0013604003470391035,0.006013675592839718,0.00021715767798013985,0.0002571888908278197,0.034308817237615585,0.001053639454767108,0.004162127152085304,2048,1,False
2060,0.01299373246729374,0.018741099163889885,0.006816178560256958,0.0016720310086384416,0.001359189278446138,0.0060095894150435925,0.00021709196153096855,0.00025414591073058546,0.034326307475566864,0.0010379136074334383,0.0041561434045434,2055,0,False
2070,0.012983246706426144,0.018724551424384117,0.006810284219682217,0.0016718102851882577,0.0013591238530352712,0.006000824738293886,0.00021859924891032279,0.0002484388533048332,0.03436024487018585,0.0010076075559481978,0.004152944311499596,2070,5,False
2080,0.01297919824719429,0.018740292638540268,0.006808576174080372,0.001670420402660966,0.0013589822920039296,0.006009352393448353,0.00021696470503229648,0.0002435273490846157,0.03442049399018288,0.001072488958016038,0.004143881611526012,2077,3,False
2090,0.012970462441444397,0.018722612410783768,0.006804564502090216,0.0016699049156159163,0.0013592091854661703,0.005998789798468351,0.00021739714429713786,0.00024757441133260727,0.03447877615690231,0.001008315128274262,0.0041413744911551476,2077,3,False
2100,0.012963850982487202,0.018725141882896423,0.006800228264182806,0.0016689628828316927,0.0013578713405877352,0.005996911786496639,0.00021738326177001,0.00024062083684839308,0.03458033502101898,0.0010143856052309275,0.004135165363550186,2092,5,False
2110,0.012958384118974209,0.018714793026447296,0.006807359401136637,0.0016743518644943833,0.0013610243331640959,0.0060082958079874516,0.00021745757840108126,0.00023760339536238462,0.03434734791517258,0.0010869482066482306,0.004126464016735554,2103,4,False
2120,0.012951545417308807,0.018724428489804268,0.0067950524389743805,0.0016676081577315927,0.0013563645770773292,0.005996573716402054,0.00021658511832356453,0.0002424564736429602,0.03467768430709839,0.001024710014462471,0.004123564809560776,2112,4,False
2130,0.01294076070189476,0.018691226840019226,0.006799530237913132,0.001673555700108409,0.0013610261958092451,0.006002241279929876,0.00021848935284651816,0.00023002884699963033,0.03435526788234711,0.0010694066295400262,0.00411821948364377,2125,2,False
2140,0.012930884025990963,0.01867690682411194,0.00679059186950326,0.0016699141124263406,0.0013573946198448539,0.005987177137285471,0.00021867337636649609,0.0002329370763618499,0.034492477774620056,0.0010008763056248426,0.004117210395634174,2140,12,False
2150,0.01292596384882927,0.018681200221180916,0.006786952260881662,0.0016680480912327766,0.0013568633003160357,0.005980229005217552,0.00021819064568262547,0.0002391764137428254,0.034658290445804596,0.0009690832230262458,0.004111599177122116,2149,6,False
2160,0.012917352840304375,0.018673457205295563,0.0067842015996575356,0.0016687512397766113,0.0013593764742836356,0.005984447430819273,0.00021791624021716416,0.00022868036467116326,0.034611716866493225,0.000999797717668116,0.004105765372514725,2158,0,False
2170,0.01290893740952015,0.018659988418221474,0.006784927099943161,0.0016703726723790169,0.0013611058238893747,0.005985175725072622,0.0002181765594286844,0.00022567634005099535,0.03453410416841507,0.0010125318076461554,0.004098925739526749,2165,2,False
2180,0.012899543158710003,0.01864759810268879,0.006782221607863903,0.0016720561543479562,0.0013603094266727567,0.005982662551105022,0.00021866898168809712,0.00022108180564828217,0.03451776131987572,0.00101176043972373,0.004093267023563385,2180,5,False
2190,0.012894785031676292,0.018659068271517754,0.006780628114938736,0.0016705371672287583,0.0013605908025056124,0.005990065634250641,0.00021778792142868042,0.00021832222410012037,0.034581076353788376,0.0010565128177404404,0.004084463231265545,2187,5,False
2200,0.012885389849543571,0.01864471659064293,0.006773180328309536,0.0016697937389835715,0.001359020359814167,0.005974657367914915,0.00021812641352880746,0.0002198137080995366,0.03468604385852814,0.0009987230878323317,0.004083017352968454,2196,2,False
2210,0.01287927757948637,0.018635863438248634,0.00677617359906435,0.001671664067544043,0.001360936090350151,0.005981120280921459,0.0002179561706725508,0.0002175768604502082,0.034567900002002716,0.0010349517688155174,0.004075923003256321,2206,0,False
2220,0.012871349230408669,0.018625864759087563,0.006771798245608807,0.0016703817527741194,0.0013618407538160682,0.005978166125714779,0.00021892620134167373,0.0002143044985132292,0.03458103910088539,0.0010261369170621037,0.004072769079357386,2213,5,False
2230,0.012864802032709122,0.018626941367983818,0.006766810081899166,0.0016697498504072428,0.0013610849855467677,0.005969488061964512,0.00021839393593836576,0.0002159132418455556,0.034731507301330566,0.0009994386928156018,0.004067466128617525,2224,6,False
2240,0.01285536028444767,0.018614839762449265,0.006764587014913559,0.0016696794191375375,0.0013597863726317883,0.0059691560454666615,0.00021834047220181674,0.00021378564997576177,0.03469755873084068,0.001006399281322956,0.004061328712850809,2238,0,False
2250,0.012850545346736908,0.018617810681462288,0.006765628699213266,0.001671230187639594,0.0013620706740766764,0.005976290907710791,0.00021782000840175897,0.00020899511582683772,0.03470567986369133,0.001034060842357576,0.004053002689033747,2246,1,False
2260,0.012843858450651169,0.018614882603287697,0.006762423552572727,0.0016705819871276617,0.0013606071006506681,0.005970954429358244,0.00021754838235210627,0.00020703305199276656,0.03475767746567726,0.0010370321106165648,0.004047825001180172,2255,11,False
2270,0.012833446264266968,0.018588922917842865,0.00675983214750886,0.0016726175090298057,0.001364016206935048,0.005960403475910425,0.00021948455832898617,0.00020684984338004142,0.03470417857170105,0.0009951593820005655,0.004045347683131695,2263,5,False
2280,0.01282575074583292,0.018566975370049477,0.006759057752788067,0.001672724261879921,0.0013634407659992576,0.005961764138191938,0.0002199003065470606,0.00020631271763704717,0.034609295427799225,0.0009703329997137189,0.0040436312556266785,2280,0,False
2290,0.012818673625588417,0.018572939559817314,0.00675135338678956,0.001669249264523387,0.0013597214128822088,0.005957375280559063,0.0002192695828853175,0.0002050062466878444,0.034782543778419495,0.0009619107586331666,0.004038453102111816,2280,8,False
2300,0.01281420886516571,0.018581371754407883,0.006754811853170395,0.0016729669878259301,0.001363321440294385,0.005964911077171564,0.00021844726870767772,0.00020030846644658595,0.03476914390921593,0.0010219187242910266,0.004026832524687052,2280,0,False
2310,0.012805555947124958,0.018572239205241203,0.00675157830119133,0.00167266302742064,0.0013628919841721654,0.00596484774723649,0.00021848078176844865,0.00019744352903217077,0.03475429117679596,0.0010304864263162017,0.0040216343477368355,2306,0,False
2320,0.012796951457858086,0.01856282539665699,0.00674609187990427,0.0016710556810721755,0.0013632323825731874,0.005959612317383289,0.00021916006517130882,0.00019895457080565393,0.03478584066033363,0.001017540111206472,0.00401844410225749,2318,3,False
2330,0.012792347930371761,0.018557287752628326,0.006747907493263483,0.001671999110840261,0.0013621740508824587,0.00595784792676568,0.00021873158402740955,0.00019946582324337214,0.03480687364935875,0.0010033997241407633,0.0040121376514434814,2325,4,False
